onset	duration	trial_type	onset_response	response_time	news_no	news_real/fake	value
0.038	4.961	intro&rest	n/a	n/a	n/a	n/a	n/a
5.105	17.894	realrating	23.104	3	28	R	6
26.137	1.399	fixations	n/a	n/a	n/a	n/a	n/a
27.637	17.899	realrating	45.637	3	108	R	1
48.67	2.17	fixations	n/a	n/a	n/a	n/a	n/a
50.937	17.903	realrating	68.936	3	104	R	3
71.969	2.545	fixations	n/a	n/a	n/a	n/a	n/a
74.636	17.878	realrating	92.619	3	100	R	5
95.652	2.159	fixations	n/a	n/a	n/a	n/a	n/a
97.919	17.892	realrating	115.918	3	105	R	2
118.951	1.423	fixations	n/a	n/a	n/a	n/a	n/a
120.468	17.906	realrating	138.484	3	103	R	6
141.517	1.314	fixations	n/a	n/a	n/a	n/a	n/a
142.934	17.897	realrating	160.933	3	27	R	1
163.967	1.311	fixations	n/a	n/a	n/a	n/a	n/a
165.383	17.895	realrating	183.383	3	107	R	4
186.416	2.034	fixations	n/a	n/a	n/a	n/a	n/a
188.549	17.901	realrating	206.549	3	24	R	1
209.582	2.049	fixations	n/a	n/a	n/a	n/a	n/a
211.732	17.899	realrating	229.731	3	94	R	1
232.764	1.759	fixations	n/a	n/a	n/a	n/a	n/a
234.564	4.959	intro&rest	n/a	n/a	n/a	n/a	n/a
239.631	17.892	fakerating	257.63	3	85	F	2
260.664	2.461	fixations	n/a	n/a	n/a	n/a	n/a
263.23	17.895	fakerating	281.23	3	128	F	1
284.263	1.63	fixations	n/a	n/a	n/a	n/a	n/a
285.996	17.897	fakerating	303.996	3	61	F	1
307.029	2.146	fixations	n/a	n/a	n/a	n/a	n/a
309.262	17.913	fakerating	327.262	3	58	F	1
330.295	1.945	fixations	n/a	n/a	n/a	n/a	n/a
332.328	17.912	fakerating	350.327	3	91	F	2
353.361	2.144	fixations	n/a	n/a	n/a	n/a	n/a
355.611	17.894	fakerating	373.61	3	57	F	1
376.643	2.573	fixations	n/a	n/a	n/a	n/a	n/a
379.31	17.906	fakerating	397.309	3	131	F	1
400.343	2.274	fixations	n/a	n/a	n/a	n/a	n/a
402.71	17.907	fakerating	420.709	3	72	F	1
423.742	1.897	fixations	n/a	n/a	n/a	n/a	n/a
425.742	17.897	fakerating	443.741	3	74	F	1
446.774	1.911	fixations	n/a	n/a	n/a	n/a	n/a
448.791	17.894	fakerating	466.79	3	127	F	2
469.824	2.505	fixations	n/a	n/a	n/a	n/a	n/a
472.357	4.972	intro&rest	n/a	n/a	n/a	n/a	n/a
477.424	17.905	fakerating	495.423	3	36	F	1
498.456	1.687	fixations	n/a	n/a	n/a	n/a	n/a
500.24	17.903	fakerating	518.239	3	62	F	1
521.272	2.144	fixations	n/a	n/a	n/a	n/a	n/a
523.505	17.911	fakerating	541.505	3	90	F	1
544.538	1.624	fixations	n/a	n/a	n/a	n/a	n/a
546.255	17.907	fakerating	564.271	3	33	F	1
567.304	2.46	fixations	n/a	n/a	n/a	n/a	n/a
569.854	17.91	fakerating	587.854	3	76	F	2
590.97	1.792	fixations	n/a	n/a	n/a	n/a	n/a
592.853	17.909	fakerating	610.853	3	63	F	1
613.886	2.059	fixations	n/a	n/a	n/a	n/a	n/a
616.036	17.909	fakerating	634.035	3	77	F	1
637.069	1.43	fixations	n/a	n/a	n/a	n/a	n/a
638.602	17.897	fakerating	656.601	3	89	F	1
659.635	2.483	fixations	n/a	n/a	n/a	n/a	n/a
662.218	17.9	fakerating	680.217	3	75	F	1
683.251	2.286	fixations	n/a	n/a	n/a	n/a	n/a
685.634	17.903	fakerating	703.633	3	53	F	1
706.666	1.559	fixations	n/a	n/a	n/a	n/a	n/a
708.266	4.959	intro&rest	n/a	n/a	n/a	n/a	n/a
713.333	17.892	realrating	731.332	3	118	R	5
734.366	2.699	fixations	n/a	n/a	n/a	n/a	n/a
737.149	17.916	realrating	755.165	3	102	R	2
758.198	2.008	fixations	n/a	n/a	n/a	n/a	n/a
760.298	17.908	realrating	778.298	3	115	R	3
781.231	1.454	fixations	n/a	n/a	n/a	n/a	n/a
782.781	17.904	realrating	800.78	3	119	R	4
803.813	2.087	fixations	n/a	n/a	n/a	n/a	n/a
805.997	17.903	realrating	823.996	3	116	R	1
827.029	2.138	fixations	n/a	n/a	n/a	n/a	n/a
829.263	17.904	realrating	847.262	3	112	R	4
850.295	1.474	fixations	n/a	n/a	n/a	n/a	n/a
851.879	17.89	realrating	869.878	3	113	R	4
872.911	1.728	fixations	n/a	n/a	n/a	n/a	n/a
874.745	17.894	realrating	892.744	3	114	R	3
895.777	1.678	fixations	n/a	n/a	n/a	n/a	n/a
897.56	17.895	realrating	915.56	3	134	R	1
918.593	1.885	fixations	n/a	n/a	n/a	n/a	n/a
920.576	17.902	realrating	938.576	3	121	R	2
941.609	2.567	fixations	n/a	n/a	n/a	n/a	n/a
944.209	1.967	intro&rest	n/a	n/a	n/a	n/a	n/a
